Date,AAPL,GOOG,AMZN,META
2017-10-20,36.62630081176758,49.2889518737793,49.14550018310547,174.45472717285156
2017-10-23,36.6075553894043,48.30387496948242,48.314998626708984,170.75588989257812
2017-10-24,36.8255500793457,48.40811538696289,48.79499816894531,171.28428649902344
2017-10-25,36.6638069152832,48.54727554321289,48.64550018310547,170.087890625
2017-10-26,36.898223876953125,48.50886917114258,48.621498107910156,170.1177978515625
2017-10-27,38.22028732299805,50.83864974975586,55.04750061035156,177.3460235595703
2017-10-30,39.080570220947266,50.73091506958008,55.54249954223633,179.33004760742188
2017-10-31,39.6243896484375,50.70747375488281,55.263999938964844,179.51947021484375
2017-11-01,39.120426177978516,51.14938735961914,55.183998107910156,182.11167907714844
2017-11-02,39.406394958496094,51.15337371826172,54.71099853515625,178.38291931152344
2017-11-03,40.435447692871094,51.49753189086914,55.58000183105469,178.38291931152344
2017-11-06,40.84566116333008,51.16933822631836,56.03300094604492,179.62916564941406
2017-11-07,40.976932525634766,51.5399284362793,56.15850067138672,179.70892333984375
2017-11-08,41.312137603759766,51.86512756347656,56.64400100708008,179.02099609375
2017-11-09,41.22774124145508,51.43667984008789,56.45650100708008,178.76177978515625
2017-11-10,41.091304779052734,51.27756881713867,56.26750183105469,177.92428588867188
2017-11-13,40.92662048339844,51.1618537902832,56.458499908447266,178.23336791992188
2017-11-14,40.30791091918945,51.17432403564453,56.84199905395508,177.5354766845703
2017-11-15,39.776241302490234,50.920448303222656,56.33449935913086,177.4158172607422
2017-11-16,40.251468658447266,51.49852752685547,56.864498138427734,179.0509033203125
2017-11-17,40.02797317504883,50.82966995239258,56.49399948120117,178.46267700195312
2017-11-20,39.98797607421875,50.79425811767578,56.31549835205078,178.20346069335938
2017-11-21,40.73136520385742,51.59778594970703,56.9744987487793,181.31407165527344
2017-11-22,41.15951919555664,51.671104431152344,57.80799865722656,180.32705688476562
2017-11-24,41.1618766784668,51.90303421020508,59.29999923706055,182.23133850097656
2017-11-27,40.95486068725586,52.58136749267578,59.791500091552734,182.48056030273438
2017-11-28,40.71491241455078,52.2421989440918,59.68000030517578,181.87240600585938
2017-11-29,39.870338439941406,50.95785903930664,58.063499450683594,174.6042938232422
2017-11-30,40.42790603637695,50.94538879394531,58.837501525878906,176.64813232421875
2017-12-01,40.239688873291016,50.384761810302734,58.11750030517578,174.5743865966797
2017-12-04,39.94563293457031,49.811668395996094,56.6974983215332,170.9552764892578
2017-12-05,39.90798568725586,50.13438034057617,57.07849884033203,172.31118774414062
2017-12-06,39.75978088378906,50.79425811767578,57.61750030517578,175.53147888183594
2017-12-07,39.83271026611328,51.420223236083984,57.989498138427734,179.5992431640625
2017-12-08,39.84445571899414,51.7254753112793,58.099998474121094,178.46267700195312
2017-12-11,40.62079620361328,51.92747497558594,58.44599914550781,178.50254821777344
2017-12-12,40.39259719848633,51.896549224853516,58.25400161743164,176.42880249023438
2017-12-13,40.526702880859375,51.90303421020508,58.20650100708008,177.7647705078125
2017-12-14,40.514930725097656,52.32898712158203,58.7130012512207,177.85450744628906
2017-12-15,40.92662048339844,53.07914733886719,58.957000732421875,179.63912963867188
2017-12-18,41.50299072265625,53.725059509277344,59.52899932861328,180.27720642089844
2017-12-19,41.06071472167969,53.402854919433594,59.36899948120117,178.97113037109375
2017-12-20,41.01601791381836,53.1170539855957,58.88100051879883,177.3560028076172
2017-12-21,41.17128372192383,53.05121612548828,58.737998962402344,176.9173126220703
2017-12-22,41.17128372192383,52.87614822387695,58.417999267578125,176.66806030273438
2017-12-26,40.126766204833984,52.70756149291992,58.8380012512207,175.46170043945312
2017-12-27,40.13382339477539,52.339962005615234,59.112998962402344,177.08680725097656
2017-12-28,40.24674606323242,52.27861404418945,59.30500030517578,177.38592529296875
2017-12-29,39.81153869628906,52.19182586669922,58.4734992980957,175.9302978515625
2018-01-02,40.52433776855469,53.11954879760742,59.45050048828125,180.8754119873047
2018-01-03,40.517276763916016,53.99140930175781,60.209999084472656,184.11566162109375
2018-01-04,40.705482482910156,54.18692398071289,60.47949981689453,183.77667236328125
2018-01-05,41.16892623901367,54.97648620605469,61.457000732421875,186.2891082763672
2018-01-08,41.01601791381836,55.21141052246094,62.34349822998047,187.71481323242188
2018-01-09,41.01131057739258,55.177490234375,62.6349983215332,187.30604553222656
2018-01-10,41.00190734863281,54.99544143676758,62.71649932861328,187.27613830566406
2018-01-11,41.234806060791016,55.14058303833008,63.83399963378906,187.2063446044922
2018-01-12,41.660606384277344,55.97553253173828,65.26000213623047,178.83154296875
2018-01-16,41.44887161254883,55.950599670410156,65.24299621582031,177.85450744628906
2018-01-17,42.13346481323242,56.46034240722656,64.75,177.06687927246094
2018-01-18,42.17109680175781,56.35110855102539,64.66600036621094,179.26026916503906
2018-01-19,41.98289108276367,56.736167907714844,64.72899627685547,180.74578857421875
2018-01-22,41.63943862915039,57.64892578125,66.3655014038086,184.81353759765625
2018-01-23,41.648834228515625,58.35519027709961,68.12699890136719,188.7816162109375
2018-01-24,40.98543167114258,58.069393157958984,67.87550354003906,185.99000549316406
2018-01-25,40.253807067871094,58.37514114379883,68.89749908447266,186.91720581054688
2018-01-26,40.347900390625,58.647972106933594,70.10250091552734,189.4296417236328
2018-01-29,39.51277160644531,58.63500213623047,70.88400268554688,185.42172241210938
2018-01-30,39.27986526489258,58.041961669921875,71.89099884033203,186.55828857421875
2018-01-31,39.38808059692383,58.353694915771484,72.54450225830078,186.3289794921875
2018-02-01,39.470420837402344,58.241966247558594,69.5,192.51036071777344
2018-02-02,37.75778579711914,55.45880126953125,71.49749755859375,189.7088165283203
2018-02-05,36.8144416809082,52.660675048828125,69.5,180.71588134765625
2018-02-06,38.352989196777344,53.89763641357422,72.14199829101562,184.75372314453125
2018-02-07,37.53196334838867,52.300559997558594,70.83899688720703,179.63912963867188
2018-02-08,36.49919891357422,49.95332336425781,67.5250015258789,171.06495666503906
2018-02-09,36.94563674926758,51.76188278198242,66.9800033569336,175.5813446044922
2018-02-12,38.43376922607422,52.46814727783203,69.3115005493164,175.8804473876953
2018-02-13,38.81878662109375,52.47612762451172,70.72550201416016,172.63023376464844
2018-02-14,39.53449630737305,53.353973388671875,72.55249786376953,178.98110961914062
2018-02-15,40.862003326416016,54.34254837036133,73.08799743652344,179.4197998046875
2018-02-16,40.72972106933594,54.605899810791016,72.43450164794922,176.8275909423828
2018-02-20,40.59273147583008,54.98796081542969,73.4175033569336,175.4816436767578
2018-02-21,40.408485412597656,55.43087387084961,74.14600372314453,177.37594604492188
2018-02-22,40.746253967285156,55.19594955444336,74.26699829101562,178.45269775390625
2018-02-23,41.45488357543945,56.201480865478516,75.0,182.73977661132812
2018-02-26,42.2745475769043,57.047401428222656,76.09750366210938,184.3748779296875
2018-02-27,42.137535095214844,55.77751922607422,75.5989990234375,180.915283203125
2018-02-28,42.073760986328125,55.10118103027344,75.62249755859375,177.78472900390625
2018-03-01,41.336788177490234,53.34499740600586,74.67250061035156,175.411865234375
2018-03-02,41.622596740722656,53.8138427734375,75.01249694824219,176.08981323242188
2018-03-05,41.76667785644531,54.412872314453125,76.18049621582031,179.85845947265625
2018-03-06,41.73125457763672,54.61886215209961,76.88200378417969,179.24034118652344
2018-03-07,41.343875885009766,55.34607696533203,77.25,183.15853881835938
2018-03-08,41.7950325012207,56.16207504272461,77.59300231933594,181.79263305664062
2018-03-09,42.51311492919922,57.85990524291992,78.94450378417969,184.67396545410156
2018-03-12,42.92411804199219,58.082359313964844,79.91950225830078,184.2053680419922
2018-03-13,42.5107536315918,56.76908493041992,79.40899658203125,181.3340301513672
2018-03-14,42.14934158325195,57.33369445800781,79.55000305175781,183.63710021972656
2018-03-15,42.19895553588867,57.33818817138672,79.11599731445312,183.30807495117188
2018-03-16,42.050140380859375,56.64738082885742,78.58399963378906,184.5343780517578
2018-03-19,41.407649993896484,54.85628128051758,77.24649810791016,172.0419921875
2018-03-20,41.39348602294922,54.75104522705078,79.32550048828125,167.64524841308594
2018-03-21,40.45572280883789,54.410377502441406,79.09300231933594,168.8815155029297
2018-03-22,39.88408660888672,52.325496673583984,77.24600219726562,164.39503479003906
2018-03-23,38.960506439208984,50.953365325927734,74.77799987792969,158.91152954101562
2018-03-26,40.810035705566406,52.531494140625,77.79299926757812,159.5795135498047
2018-03-27,39.76362609863281,50.13188934326172,74.85250091552734,151.7630615234375
2018-03-28,39.32426452636719,50.10495376586914,71.57099914550781,152.57061767578125
2018-03-29,39.63134002685547,51.46311569213867,72.36699676513672,159.31031799316406
2018-04-02,39.37151336669922,50.200218200683594,68.59950256347656,154.9235382080078
2018-04-03,39.775428771972656,50.54637145996094,69.60250091552734,155.64138793945312
2018-04-04,40.53602600097656,51.131431579589844,70.52850341796875,154.63442993164062
2018-04-05,40.817115783691406,51.26460266113281,72.5875015258789,158.86167907714844
2018-04-06,39.773075103759766,50.2286491394043,70.2614974975586,156.7281036376953
2018-04-09,40.167545318603516,50.64811325073242,70.30400085449219,157.45590209960938
2018-04-10,40.923423767089844,51.45563507080078,71.81099700927734,164.54457092285156
2018-04-11,40.73208236694336,50.873565673828125,71.35250091552734,165.8207550048828
2018-04-12,41.13364028930664,51.499027252197266,72.42500305175781,163.3780975341797
2018-04-13,41.27301788330078,51.337425231933594,71.53949737548828,164.02615356445312
2018-04-16,41.53047180175781,51.77185821533203,72.07499694824219,164.335205078125
2018-04-17,42.10210418701172,53.5764274597168,75.19149780273438,168.15370178222656
2018-04-18,42.00762176513672,53.47268295288086,76.39199829101562,165.86061096191406
2018-04-19,40.817115783691406,54.251766204833984,77.84549713134766,167.59539794921875
2018-04-20,39.14474868774414,53.51657485961914,76.37449645996094,165.7808380126953
2018-04-23,39.031368255615234,53.24174880981445,75.89299774169922,165.34217834472656
2018-04-24,38.48808288574219,50.874061584472656,73.00450134277344,159.2106475830078
2018-04-25,38.65578842163086,50.93391418457031,73.00849914550781,159.2106475830078
2018-04-26,38.79043197631836,51.874603271484375,75.89800262451172,173.63720703125
2018-04-27,38.341644287109375,51.37632751464844,78.63099670410156,173.06890869140625
2018-04-30,39.03608703613281,50.741886138916016,78.30650329589844,171.48367309570312
2018-05-01,39.94314193725586,51.738441467285156,79.11299896240234,173.3380889892578
2018-05-02,41.7076416015625,51.09352493286133,78.48400115966797,175.54147338867188
2018-05-03,41.78322219848633,51.060604095458984,78.60399627685547,173.49761962890625
2018-05-04,43.42251205444336,52.2821044921875,79.04750061035156,176.07984924316406
2018-05-07,43.73667907714844,52.610294342041016,80.00700378417969,177.43576049804688
2018-05-08,43.94691467285156,52.566402435302734,79.61949920654297,178.38291931152344
2018-05-09,44.25634002685547,54.005374908447266,80.4000015258789,182.11167907714844
2018-05-10,44.88938903808594,54.74406051635742,80.4540023803711,184.9730682373047
2018-05-11,44.718658447265625,54.778472900390625,80.14550018310547,186.42869567871094
2018-05-14,44.61432647705078,54.87523651123047,80.0770034790039,186.07974243164062
2018-05-15,44.2088508605957,53.82930374145508,78.80599975585938,183.76670837402344
2018-05-16,44.62144088745117,53.95599365234375,79.36399841308594,182.65005493164062
2018-05-17,44.339256286621094,53.797386169433594,79.08799743652344,183.20838928222656
2018-05-18,44.17802429199219,53.187381744384766,78.71849822998047,182.13162231445312
2018-05-21,44.491024017333984,53.846763610839844,79.27300262451172,183.93618774414062
2018-05-22,44.37957763671875,53.35546875,79.06999969482422,183.24826049804688
2018-05-23,44.66411590576172,53.85224914550781,80.09300231933594,186.33895874023438
2018-05-24,44.61432647705078,53.829803466796875,80.15350341796875,185.37185668945312
2018-05-25,44.716285705566406,53.651241302490234,80.50749969482422,184.36488342285156
2018-05-29,44.5550422668457,52.8861198425293,80.64350128173828,185.18243408203125
2018-05-30,44.460201263427734,53.25920104980469,81.24449920654297,187.10665893554688
2018-05-31,44.31081008911133,54.116600036621094,81.48100280761719,191.20431518554688
2018-06-01,45.10990905761719,55.83787155151367,82.0770034790039,193.4076690673828
2018-06-04,45.4869270324707,56.824947357177734,83.26349639892578,192.69981384277344
2018-06-05,45.83787536621094,56.843406677246094,84.81749725341797,192.36082458496094
2018-06-06,45.99673843383789,56.704742431640625,84.7874984741211,190.765625
2018-06-07,45.87343215942383,56.055335998535156,84.46499633789062,187.6151123046875
2018-06-08,45.45610427856445,55.90620422363281,84.19950103759766,188.5323486328125
2018-06-11,45.34465026855469,56.361087799072266,84.45600128173828,190.9650115966797
2018-06-12,45.593631744384766,56.82644271850586,84.9375,191.8224334716797
2018-06-13,45.21897888183594,56.600494384765625,85.24299621582031,191.83242797851562
2018-06-14,45.242706298828125,57.464874267578125,86.19300079345703,196.21920776367188
2018-06-15,44.77794647216797,57.471858978271484,85.79850006103516,195.26210021972656
2018-06-18,44.75423049926758,58.52926254272461,86.18949890136719,197.71470642089844
2018-06-19,44.031002044677734,58.259925842285156,86.73899841308594,196.8971710205078
2018-06-20,44.22307205200195,58.34870529174805,87.50399780273438,201.39361572265625
2018-06-21,43.976470947265625,57.7411994934082,86.51100158691406,200.8951416015625
2018-06-22,43.848419189453125,57.63246154785156,85.78350067138672,201.13441467285156
2018-06-25,43.19633865356445,56.10272216796875,83.15750122070312,195.76058959960938
2018-06-26,43.732234954833984,55.7859992980957,84.55449676513672,198.4026336669922
2018-06-27,43.668216705322266,55.06377410888672,83.02549743652344,195.2521209716797
2018-06-28,43.98595428466797,55.57451629638672,85.07250213623047,195.64093017578125
2018-06-29,43.89347839355469,55.64584732055664,84.98999786376953,193.7366943359375
2018-07-02,44.38431167602539,56.234901428222656,85.68900299072266,196.76756286621094
2018-07-03,43.61130142211914,55.00940704345703,84.697998046875,192.15145874023438
2018-07-05,43.96223449707031,56.07578659057617,84.98650360107422,197.85427856445312
2018-07-06,44.57164001464844,56.868839263916016,85.53150177001953,202.61993408203125
2018-07-09,45.19052505493164,57.56113815307617,86.95099639892578,204.12539672851562
2018-07-10,45.135982513427734,57.50078582763672,87.15350341796875,202.92898559570312
2018-07-11,44.55030822753906,57.55365753173828,87.75,201.9320068359375
2018-07-12,45.297237396240234,59.02903366088867,89.83100128173828,206.29884338378906
2018-07-13,45.36837387084961,59.295379638671875,90.65149688720703,206.69764709472656
2018-07-16,45.26878356933594,59.04798889160156,91.12449645996094,206.60792541503906
2018-07-17,45.396827697753906,59.79315948486328,92.19650268554688,209.35964965820312
2018-07-18,45.1478385925293,59.64751434326172,92.14600372314453,208.73153686523438
2018-07-19,45.498779296875,59.202606201171875,90.64849853515625,207.46533203125
2018-07-20,45.394466400146484,59.10036087036133,90.68499755859375,209.30979919433594
2018-07-23,45.43476104736328,60.12733840942383,90.0999984741211,210.27687072753906
2018-07-24,45.76435852050781,62.251121520996094,91.46199798583984,214.02560424804688
